Data;Ativo Total;Ativo Circulante;Caixa e Equivalentes de Caixa;Aplicacoes Financeiras;Contas a Receber_1;Estoques_1;Ativos Biologicos_1;Tributos a Recuperar;Despesas Antecipadas_1;Outros Ativos Circulantes;Ativo Realizavel a Longo Prazo;Aplicacoes Financeiras Avaliadas a Valor Justo;Aplicacoes Financeiras Avaliadas ao Custo Amortizado;Contas a Receber;Estoques;Ativos Biologicos;Tributos Diferidos_1;Despesas Antecipadas;Creditos com Partes Relacionadas;Outros Ativos Nao Circulantes;Investimentos;Imobilizado;Intangivel;Diferido;Passivo Total;Passivo Circulante;Obrigacoes Sociais e Trabalhistas;Fornecedores;Obrigacoes Fiscais;Emprestimos e Financiamentos_1;Passivos com Partes Relacionadas_1;Dividendos e JCP a Pagar;Outros_1;Provisoes_1;Passivos sobre Ativos Nao-Correntes a Venda e Descontinuados_1;Passivo Nao Circulante;Emprestimos e Financiamentos;Passivos com Partes Relacionadas;Outros;Tributos Diferidos;Adiantamento para Futuro Aumento Capital_1;Provisoes;Passivos sobre Ativos Nao-Correntes a Venda e Descontinuados;Lucros e Receitas a Apropriar;Participacao dos Acionistas Nao Controladores;Patrimonio Liquido;Capital Social Realizado;Reservas de Capital;Reservas de Reavaliacao;Reservas de Lucros;Lucros/Prejuizos Acumulados;Ajustes de Avaliacao Patrimonial;Ajustes Acumulados de Conversao;Outros Resultados Abrangentes;Adiantamento para Futuro Aumento Capital;Receita Liquida de Vendas e/ou Servicos;Custo de Bens e/ou Servicos Vendidos;Resultado Bruto;Despesas Com Vendas;Despesas Gerais e Administrativas;Perdas pela Nao Recuperabilidade de Ativos;Outras Receitas Operacionais;Outras Despesas Operacionais;Resultado da Equivalencia Patrimonial;Financeiras;Receitas Financeiras;Despesas Financeiras;Resultado Antes Tributacao/Participacoes;Provisao para IR e Contribuicao Social;IR Diferido;Lucro/Prejuizo do Periodo;Adj Close;IBOV;Empresa
31/12/2012;13829895.17;9737750.53;1244492.03;488182.02;4875743.23;2984463.87;0.00;88655.00;5580.00;50635.00;3822166.02;34058.00;0.00;1529410.94;1085613.06;0.00;15043.00;0.00;357236.00;800804.99;8471.00;173900.99;87606.00;0;13829895.17;4290024.96;93398.00;281889.98;326252.00;931598.02;266128.99;156818.00;2233939.89;0.00;0.00;4146564.10;3287098.11;0.00;0.00;94443.00;0;765022.98;0.00;0.00;331056.99;5062249.12;2548695.04;99374.00;0;2449910.02;0.00;0.00;0.00;-35730.00;0;1484462.08;-965053.06;519408.96;-132944.99;-82523.99;0.00;4630.00;0.00;6638.00;2421.00;54508.01;-52087.00;317628.99;-55264.00;57690.00;249101.97;11.76;60952.00;CYRE3
31/12/2012;6195956.22;1309780.99;946915.97;28498.00;254032.00;0.00;0.00;31948.00;7603.00;40784.00;237687.01;0.00;0.00;0.00;0.00;0.00;59371.00;360.00;0.00;177956.00;10.00;590718.98;4057758.98;0;6195956.22;1434435.97;54309.00;150138.00;32643.00;1012465.02;5163.00;0.00;84649.00;95069.00;0.00;2636033.02;2272047.10;0.00;108931.00;2880.00;0;252175.01;0.00;0.00;17911.00;2107575.98;1320548.99;31867.00;0;755160.00;0.00;0.00;0.00;0.00;0;720544.96;-304460.96;416083.97;0.00;-176200.99;0.00;48507.00;248.00;0.00;-86771.00;27442.00;-114212.99;201866.98;-70794.00;769.00;130536.00;11.73;60952.00;ECOR3
31/12/2012;12264416.26;1985304.96;1179975.94;0.00;622915.97;45374.00;0.00;64749.00;0.00;72290.00;486526.02;0.00;0.00;0.00;0.00;0.00;16992.00;0.00;0.00;469534.02;0.00;9683085.31;109500.00;0;12264416.26;1690673.02;61785.00;219328.00;416076.00;527084.99;0.00;247591.01;157269.98;61538.00;0.00;5110902.78;3007460.10;0.00;1504158.98;179127.01;0;420156.99;0.00;0.00;2663.00;5460176.81;2445765.89;91695.00;0;2340059.90;0.00;582656.00;0.00;0.00;0;1267410.18;-569428.99;697980.93;-5309.00;-49137.99;0.00;-4178.00;-26061.00;0.00;-107486.02;18923.00;-126408.99;505808.99;-86031.97;13950.00;433715.97;13.36;60952.00;EGIE3
31/12/2012;31075688.45;5630196.22;2477894.91;6100.00;2268601.09;49346.00;0.00;263403.01;0.00;564851.01;6298172.93;0.00;0.00;162016.00;0.00;0.00;1318617.98;0.00;0.00;4817539.07;0.00;9611958.27;9535360.00;0;31075688.45;5193351.17;72535.00;1691001.98;442364.99;2133170.05;0.00;26542.00;827736.98;0.00;0.00;17475276.80;14992948.22;0.00;940515.01;1155732.99;0;386079.01;0.00;0.00;1510401.02;6896659.97;4793423.87;228322.00;0;1339286.02;0.00;0.00;0.00;535628.00;0;4256056.06;-3162547.20;1093509.25;-124669.98;-308280.99;0.00;0.00;-126502.01;0.00;-78134.00;292347.04;-370481.02;455921.98;-247596.98;70103.99;271870.98;11.65;60952.00;CPFE3
31/12/2012;172195577.86;44342542.34;7938698.24;6622610.94;4496963.07;815385.98;0.00;1391881.98;0.00;23077003.26;72746893.31;0.00;404336.99;1482946.05;481495.01;0.00;6931625.98;0.00;0.00;63446487.04;5398299.14;47407104.00;2300740.10;0;172195577.86;30849648.64;0.00;7490802.18;1257016.06;4927003.14;0.00;3977667.07;12929219.07;267940.00;0.00;74065338.37;47473356.80;0.00;18882795.52;1414883.97;0;6294302.21;0.00;0.00;196648.00;67083944.90;31305332.74;26048342.02;0;11270376.45;0.00;208672.00;0.00;-1748775.94;0;11600011.26;-1626746.88;9973265.41;0.00;-22355111.94;0.00;0.00;0.00;-69504.02;-67997.98;901809.92;-969808.00;-12519348.22;1961499.01;0.00;-10498951.17;5.15;60952.00;ELET6
31/12/2012;19393667.07;10965067.78;3680732.93;1181650.94;1154178.94;4404357.12;0.00;195440.00;43838.00;304870.02;2916481.02;15525.00;89244.00;1041913.02;0.00;0.00;26332.00;8469.00;0.00;1734998.02;8.00;3552668.93;1959441.02;0;19393667.07;5705973.25;0.00;1550756.99;263527.01;687136.00;0.00;62162.00;2944701.87;197688.99;0.00;6841211.90;3535627.01;0.00;2697713.92;54219.00;0;332640.99;0.00;221011.01;187790.00;6658691.92;4789617.15;0.00;0;2573462.02;0.00;0.00;-703337.98;-1049.00;0;3918225.92;-2958519.30;959707.14;-295923.01;-154784.00;0.00;33525.00;-73637.99;-1.00;-7399.00;53427.99;-60827.02;461486.98;-254553.02;131115.00;339263.01;13.52;60952.00;EMBR3
31/12/2012;14429843.46;2718661.12;572377.98;0.00;1362988.03;109609.00;0.00;404812.00;957.00;267916.99;1926002.05;0.00;0.00;751896.00;0.00;0.00;749870.98;0.00;69488.00;354747.01;100668.00;6259530.24;3424982.02;0;14429843.46;3066115.07;67660.00;1033441.98;502641.98;800740.99;0.00;0.00;569689.02;91941.00;0.00;5013524.99;3480087.04;0.00;453492.99;387391.01;0;692553.98;0.00;0.00;1886860.03;4463342.85;3182715.90;137926.00;0;1194422.02;0.00;0.00;0.00;-51721.00;0;1979549.18;-1710362.88;269185.95;29139.00;-82501.99;0.00;0.00;48241.00;418.00;-57581.00;58719.00;-116300.00;206900.98;38997.99;-45974.00;150705.01;6.63;60952.00;ENBR3
31/12/2012;9451180.03;1100728.06;590468.99;3441.00;152114.00;211718.00;0.00;57438.00;40462.00;45086.00;675016.00;0.00;0.00;0.00;0.00;0.00;456123.01;8705.00;0.00;210188.00;62956.00;7362814.98;249664.99;0;9451180.03;2407159.04;12980.00;228638.00;11375.00;1915512.96;22464.00;0.00;216188.99;0.00;0.00;4339445.76;4156901.12;215.00;166992.00;10431.00;0;4907.00;0.00;0.00;154975.01;2549599.97;3731734.02;321904.00;0;0.00;-1384971.01;-119067.00;0.00;0.00;0;216255.01;-298009.98;-81755.00;0.00;-84898.00;0.00;246.00;-1661.00;-12979.00;-28862.00;94867.01;-123729.00;-209908.96;-514.00;74247.00;-135830.98;155.29;60952.00;ENEV3
31/12/2012;3783920.13;540542.98;132226.00;83394.00;245104.00;15903.00;0.00;25555.00;0.00;38361.00;209142.00;0.00;3840.00;14402.00;0.00;0.00;1546.00;0.00;0.00;189354.00;1600.00;371852.00;2660783.10;0;3783920.13;368556.99;100538.00;72666.00;22346.00;6404.00;0.00;0.00;166603.01;0.00;0.00;1169159.04;549036.99;0.00;216236.00;159312.00;0;244574.00;0.00;0.00;0.00;2246203.90;1867228.03;235134.00;0;143842.00;0.00;0.00;0.00;0.00;0;364948.96;-218263.04;146686.00;-41485.01;-68164.99;0.00;78.00;-176.00;0.00;-11382.00;12039.00;-23421.00;25555.99;-5292.00;3654.00;23918.00;4.87;60952.00;COGN3
31/12/2012;5059373.06;1588114.94;213172.00;602203.01;469376.99;12551.00;0.00;121839.00;9674.00;159299.01;1149735.94;0.00;107768.00;16119.00;0.00;0.00;0.00;0.00;0.00;1025849.02;16372.00;690358.98;1614791.04;0;5059373.06;1179057.02;141556.99;264422.00;0.00;558046.02;0.00;10664.00;204368.00;0.00;0.00;2379070.98;2220080.13;0.00;46515.00;15902.00;0;96574.00;0.00;0.00;18627.00;1482618.06;660000.00;1848.00;0;820769.98;0.00;0.00;0.00;0.00;0;892341.89;-625965.06;266376.98;-682.00;-101055.99;0.00;-9963.00;-6191.00;0.00;69347.00;133968.01;-64621.02;217832.00;-68620.00;-11289.00;137546.99;7.63;60952.00;ENGI11
31/12/2012;9433460.74;3378976.00;135146.00;1592098.94;1516281.98;29247.00;0.00;106202.00;0.00;0.00;1756110.98;0.00;0.00;89366.00;0.00;0.00;11663.00;0.00;0.00;1655081.98;9736.00;134612.99;4154024.96;0;9433460.74;2654183.94;28170.00;709929.98;312328.99;826166.98;0.00;90547.00;654656.97;32384.00;0.00;4251751.94;2351685.12;0.00;1122750.98;22828.00;0;754488.00;0.00;0.00;0.00;2527525.12;1742519.04;14080.00;0;793187.97;0.00;-22262.00;0.00;0.00;0;1220334.08;-929273.98;291060.00;-55353.00;-32126.00;-50509.00;0.00;-53889.00;2908.00;-58830.00;218504.00;-277334.02;43260.98;-14265.00;-46680.00;-8837.99;3.04;60952.00;EQTL3
31/12/2012;2142760.96;1330295.04;52351.00;122396.00;620592.00;500528.99;0.00;1838.00;0.00;32589.00;801331.01;0.00;0.00;502185.98;230728.00;0.00;0.00;0.00;4431.00;63986.00;0.00;5914.00;5221.00;0;2142760.96;328599.01;9718.00;28306.00;30393.00;54388.00;2451.00;0.00;203343.01;0.00;0.00;137671.01;87355.00;0.00;43640.00;0.00;0;6676.00;0.00;0.00;21830.00;1654661.01;1050000.00;38297.00;0;566364.03;0.00;0.00;0.00;0.00;0;200622.02;-101504.01;99118.00;-11406.00;-17310.00;0.00;-4694.00;6387.00;0.00;9451.00;14614.00;-5163.00;81546.01;-5670.00;9108.00;84160.02;11.90;60952.00;EZTC3
31/12/2012;40772960.26;11990079.49;2485809.92;1557804.03;5294830.08;68092.00;0.00;623456.00;0.00;1960087.04;15273273.34;161750.00;0.00;325728.00;0.00;0.00;1451794.05;0.00;0.00;13334000.64;225599.01;8810528.77;4473481.22;0;40772960.26;14307372.03;260047.01;1735462.02;696195.01;7106306.05;0.00;3478810.11;1030552.06;0.00;0.00;14421526.53;9064003.58;0.00;3941466.88;947870.02;0;468185.98;0.00;0.00;0.00;12044061.70;4265091.07;3953850.11;0;2856176.13;0.00;968945.02;0.00;0.00;0;5087906.82;-3831131.14;1256776.06;-210816.00;-589012.03;0.00;0.00;-291737.98;4998.00;2056322.94;2533832.96;-477510.02;2226530.82;-409958.05;282360.99;2098934.02;3.76;60952.00;CMIG4
31/12/2012;2738159.10;662857.98;180798.00;0.00;359043.01;18838.00;0.00;79087.00;0.00;25092.00;121469.00;0.00;0.00;0.00;0.00;0.00;99740.00;0.00;0.00;21729.00;246.00;424288.00;1529298.05;0;2738159.10;243624.00;43102.00;70997.00;30492.00;88332.00;10574.00;0.00;127.00;0.00;0.00;788627.01;471731.01;24746.00;58238.00;182388.00;0;51524.00;0.00;0.00;0.00;1705907.97;1379746.94;3766.00;1476;320919.01;0.00;0.00;0.00;0.00;0;376086.02;-287752.03;88333.99;0.00;-51565.99;0.00;9045.00;1861.00;0.00;-11019.00;11326.00;-22345.00;36655.00;-257.00;-19920.00;16478.00;7.63;60952.00;FLRY3
31/12/2012;53093158.91;16410396.67;1437234.94;1059604.99;3955267.07;9021542.40;0.00;936748.03;0.00;0.00;4152911.10;0.00;0.00;214878.00;0.00;0.00;2210299.90;0.00;132478.00;1595255.04;1441857.02;19690180.61;11397812.22;0;53093158.91;7823181.82;558633.98;3059684.10;528697.98;2582352.90;0.00;47379.00;967968.01;78466.00;0.00;16472058.88;12086202.37;0.00;278496.99;1795963.01;0;2311397.12;0.00;0.00;1552312.96;27245602.18;19249180.67;-278643.01;0;9647587.33;0.00;-1372520.96;0.00;0.00;0;8987703.30;-7969258.50;1018446.08;-156316.03;-450477.06;0.00;117983.00;-98350.99;-5834.00;-222375.98;841.01;-223216.96;203075.01;25731.99;-86146.00;131022.02;11.38;60952.00;GGBR4
31/12/2012;53370114.05;16427655.17;1437724.03;1059604.99;3957604.10;9021542.40;0.00;951180.03;0.00;0.00;4319859.20;0.00;0.00;214876.00;0.00;0.00;2376709.12;0.00;132478.00;1595795.97;1441913.98;19690864.64;11489824.77;0;53370114.05;9129488.38;558633.98;3059813.89;534631.01;3888231.94;0.00;39700.00;970010.98;78466.00;0.00;17422276.61;12073867.26;0.00;1190968.06;1844731.01;0;2312709.89;0.00;0.00;16852408.32;9965942.78;6881997.82;-69861.00;0;3680966.91;0.00;-527159.01;0.00;0.00;0;8987703.30;-7969258.50;1018446.08;-156316.03;-452398.05;0.00;119752.00;-106927.00;-5834.00;-247937.01;873.00;-248810.08;168786.05;19201.99;-78276.02;28670.02;14.39;60952.00;GOAU4
31/12/2012;10037188.61;6338629.12;431155.01;0.00;5907473.92;0.00;0.00;0.00;0.00;0.00;1239677.95;0.00;0.00;16950.00;0.00;0.00;451092.99;0.00;0.00;771635.01;0.00;503008.99;1955873.02;0;10037188.61;4627457.02;0.00;3383001.09;502768.00;165040.00;0.00;390628.00;186020.00;0.00;0.00;3123624.96;1949097.98;0.00;13677.00;307716.99;0;853132.99;0.00;0.00;8934.00;2277172.88;500000.00;76541.00;0;1695652.99;0.00;0.00;0.00;4979.00;0;1607251.84;-610448.96;996803.07;0.00;-150025.02;0.00;0.00;-111019.00;0.00;179704.99;221920.02;-42215.00;915464.06;-348973.06;45145.00;610250.05;8.36;60952.00;CIEL3
31/12/2012;9027097.60;2087982.98;775550.98;585027.97;325664.99;138039.01;0.00;110999.00;62328.00;90373.00;1353384.96;0.00;0.00;0.00;0.00;0.00;433352.99;35456.00;0.00;884576.00;0.00;3885798.91;1699931.01;0;9027097.60;4061692.93;207518.00;480184.99;73299.00;1719624.96;0.00;7.00;1401109.03;179950.00;0.00;4232577.02;3471549.95;0.00;461147.01;0.00;0;299880.00;0.00;0.00;0.00;732828.03;2354409.98;105478.00;0;0.00;-1658477.95;-68582.00;0.00;0.00;0;2119495.17;-2135922.30;-16426.99;-175404.02;-134385.98;0.00;-31357.00;0.00;0.00;-127958.02;-3548.98;-124408.99;-485532.00;-1360.00;39806.00;-447085.92;12.90;60952.00;GOLL4
31/12/2012;12656510.98;4011688.96;1736402.05;0.00;1209053.95;438779.01;0.00;473896.99;14324.00;139232.99;313473.98;0.00;0.00;0.00;0.00;0.00;116833.00;11114.00;0.00;185527.01;2611.00;1376971.01;6951766.02;0;12656510.98;1658866.94;146140.99;465726.02;63058.00;346103.01;0.00;0.00;637838.98;0.00;0.00;4129277.95;3613847.04;0.00;236250.00;66221.00;0;212960.00;0.00;0.00;0.00;6868365.82;5231066.11;1409145.98;0;432596.99;0.00;-204443.01;0.00;0.00;0;1026733.95;-395528.99;631205.12;-357971.97;-53594.99;0.00;41785.01;-43190.99;-261.00;-82319.00;38274.99;-120593.98;135652.00;75354.00;-78805.98;124662.99;12.87;60952.00;HYPE3
31/12/2012;32774219.78;10780645.38;3180763.90;1537558.02;1568084.99;3780182.02;0.00;0.00;0.00;714056.00;2444743.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12631.00;2432112.90;453062.02;16653119.49;2442648.06;0;32774219.78;5402920.96;0.00;2283643.90;488624.99;1687073.02;158243.01;26635.00;758701.00;0.00;0.00;8858224.64;6467587.07;0.00;636185.02;0.00;0;1754452.99;0.00;0.00;1904643.97;16608428.16;12149999.62;219684.00;0;3871384.06;0.00;367360.99;0.00;0.00;0;3207529.47;-3044259.07;163270.00;-100181.99;-139096.00;0.00;162103.01;-130595.02;15534.00;-106690.01;0.00;0.00;-135655.98;-18371.00;-129110.02;-323762.02;10.32;60952.00;USIM5
31/12/2012;266921639.94;46039617.54;11917717.50;0.00;14670865.41;10319973.38;0.00;4619900.93;0.00;4511160.83;15560930.30;0.00;0.00;501726.02;0.00;0.00;8134033.92;0.00;832571.01;6092598.78;13044459.52;173454622.72;18822027.26;0;266921639.94;25668298.75;3024651.01;9255149.57;1974208.00;7092877.82;423336.00;0.00;0.00;3571524.10;326551.01;85620146.18;54762975.23;146440.00;0.00;7753892.86;0;22956832.77;0.00;0.00;3245026.05;152388195.58;74999996.42;-789636.99;0;70611673.09;0.00;-1126627.97;8692782.08;0.00;0;28755752.96;-17912766.46;10842982.40;-121042.98;-1066208.00;-12213468.16;0.00;-3844170.75;180100.06;-1637377.28;397639.87;-2035016.58;-7859182.08;3720045.82;-4229620.74;-5628453.38;23.70;60952.00;VALE3
31/12/2012;5664755.20;4069969.92;423128.00;175227.01;2104478.98;1068761.98;0.00;214771.01;0.00;83603.00;578862.02;59255.00;0.00;1771.00;0.00;0.00;201730.00;0.00;0.00;316105.98;0.00;575185.02;440737.98;0;5664755.20;3607013.89;139536.99;1328155.01;80174.00;317198.02;25989.00;0.00;1715960.96;0.00;0.00;1441748.99;918766.02;0.00;323780.99;0.00;0;199202.00;0.00;0.00;0.00;615992.00;606505.02;2820.00;0;6586.00;0.00;0.00;0.00;81.00;0;2213669.89;-1491506.82;722162.94;-439186.98;-144510.99;-85845.01;12262.00;0.00;0.00;-47086.99;55695.00;-227992.00;17795.00;0.00;0.00;9710.00;0.34;60952.00;MGLU3
31/12/2012;34858790.91;7065644.03;2324593.92;0.00;1857291.01;1706626.05;0.00;473679.01;0.00;703454.02;4210674.94;0.00;0.00;212948.99;0.00;950593.98;405827.01;0.00;720550.02;1920754.94;2610829.06;7016527.87;13955115.01;0;34858790.91;4454106.11;257127.01;1449504.00;423217.98;1789554.94;140012.00;43146.00;351543.98;0.00;0.00;16941735.94;9871883.26;372366.02;2047328.00;3516211.97;0;1133948.03;0.00;0.00;3731372.03;9731575.81;4691822.08;844174.98;0;3587104.00;608475.01;0.00;0.00;0.00;0;8397095.94;-7339914.75;1057180.99;-395388.99;-241455.01;0.00;139920.99;0.00;3190.00;-124729.00;111252.00;-235980.99;438719.01;-110532.00;-17556.00;342294.02;6.44;60952.00;CSAN3
31/12/2012;1239810.05;511227.01;18132.00;122340.00;279656.99;0.00;0.00;0.00;30931.00;60167.00;125797.00;0.00;0.00;0.00;0.00;0.00;11695.00;1337.00;0.00;112765.00;228.00;294660.00;307897.98;0;1239810.05;193312.00;65727.00;35435.00;24439.00;13856.00;0.00;0.00;53855.00;0.00;0.00;339463.01;265868.00;0.00;34748.00;1638.00;0;37209.00;0.00;0.00;0.00;707035.01;366500.00;114298.00;0;226236.99;0.00;0.00;0.00;0.00;0;361668.03;-239614.99;122053.00;-38063.01;-63231.00;0.00;8186.00;116.00;0.00;-12022.00;3334.00;-15356.00;17039.00;-1894.00;-246.00;14899.00;10.31;60952.00;YDUQ3
31/12/2012;70254665.73;16271941.63;7196079.10;0.00;5513436.16;387808.99;0.00;2052423.04;248336.99;873857.98;6338902.02;0.00;0.00;93378.00;0.00;0.00;1029598.02;31396.00;20118.00;5164411.90;23683.00;17610852.35;30009288.70;0;70254665.73;13537471.49;416355.01;5889376.77;1781479.94;1957538.05;50147.00;467831.01;2477953.06;496790.02;0.00;12036075.52;6009691.14;7201.00;652272.00;1216651.01;0;3846898.94;0.00;303361.98;0.00;44681121.79;37798113.28;2616449.02;0;4248769.02;0.00;0.00;0.00;17792.00;0;8910340.10;-4325475.33;4584863.23;-2120651.52;-544021.89;0.00;945993.98;-449496.00;0.00;-125222.01;449230.02;-574452.03;2291465.98;-436083.01;-381132.99;1474250.24;20.19;60952.00;VIVT3
31/12/2012;4786746.88;3136774.91;36267.00;1333890.05;857950.02;726240.00;0.00;127534.00;16946.00;37948.00;399143.01;0.00;0.00;0.00;0.00;0.00;256862.00;0.00;30848.00;111433.00;0.00;262015.01;988814.02;0;4786746.88;1647390.98;28448.00;960174.98;13114.00;617140.99;0.00;0.00;28513.00;0.00;0.00;2170342.91;2141710.98;0.00;9691.00;0.00;0;18941.00;0.00;0.00;0.00;969012.99;1182491.01;1719.00;0;0.00;-215244.99;48.00;0.00;0.00;0;1588173.06;-1225873.92;362299.07;-225751.01;-49810.00;0.00;0.00;-28513.00;0.00;-126218.99;43870.99;-170090.02;-67994.00;-128.00;24430.00;-43692.01;14.89;60952.00;AMER3
31/12/2012;8873549.82;5710017.02;2302256.13;261244.00;1472839.04;1306273.02;0.00;183627.01;0.00;183778.00;88833.00;2032.00;0.00;0.00;0.00;0.00;36891.00;0.00;0.00;49910.00;7622.00;2537093.89;529984.00;0;8873549.82;3012824.06;168831.01;331036.99;126655.00;1645772.03;0.00;79381.00;661148.02;0.00;0.00;1709100.03;1044067.97;0.00;137916.00;320503.01;0;206612.99;0.00;0.00;91277.00;4060348.98;2718439.94;-53319.00;3784;687792.00;0.00;656646.02;47006.00;0.00;0;1662257.66;-1133616.90;528641.06;-165903.01;-82025.98;0.00;4153.00;-49051.00;0.00;2661.00;96768.01;-94106.99;238475.01;-62287.01;8620.00;183156.99;3.29;60952.00;WEGE3
31/03/2013;141376143.36;40305295.36;7161213.95;9218257.92;3741540.10;889331.01;0.00;1001107.97;0.00;18293843.97;55270817.79;0.00;408832.99;1133206.02;393908.00;0.00;6705558.02;0.00;0.00;46629310.46;15114042.37;29538500.61;1147495.04;0;141376143.36;23929665.54;0.00;5390687.23;881881.02;1363083.01;0.00;4015613.95;12249608.19;28793.00;0.00;50438483.97;27013128.19;0.00;16067513.34;1141912.96;0;6215929.86;0.00;0.00;215784.00;66792216.00;31305332.74;26048342.02;0;11277671.42;-35800.00;208672.00;0.00;-2012000.00;0;6799379.97;-992060.99;5807319.04;0.00;-6133602.82;0.00;0.00;0.00;123551.00;188915.01;1006016.00;-817100.99;-13818.00;-20068.00;0.00;-35800.00;5.37;56352.00;ELET6
31/03/2013;9917815.81;5728022.02;1157256.96;0.00;2530014.98;1727182.98;0.00;111269.00;0.00;202298.00;3516660.99;0.00;0.00;2011965.95;1331584.00;0.00;47.00;0.00;62374.00;110690.00;546211.01;84798.00;42124.00;0;9917815.81;3073058.05;100214.00;161723.01;52984.00;891062.98;0.00;0.00;1853360.00;13714.00;0.00;2662554.88;2050973.95;0.00;410304.00;73046.00;0;128231.00;0.00;0.00;301568.00;3880634.88;2650736.90;27629.00;0;1124816.00;77453.00;0.00;0.00;0.00;0;829512.00;-612956.03;216556.00;-62680.00;-58191.00;0.00;10736.00;-25068.00;4168.00;8468.00;33846.00;-25378.00;93989.00;-10969.00;9216.00;78873.00;4.53;56352.00;MRVE3
31/03/2013;30015723.52;6492544.00;2772012.03;7290.00;2012408.96;34516.00;0.00;238372.99;0.00;1427943.94;6043648.00;0.00;0.00;152676.00;0.00;0.00;1168273.02;0.00;43132.00;4679566.85;1013027.01;7337040.90;9129462.78;0;30015723.52;4973541.89;76703.00;1850617.98;359102.02;1929920.00;0.00;26450.00;730748.98;0.00;0.00;16752934.91;14202938.37;0.00;1038585.02;1145170.94;0;366240.99;0.00;0.00;1502929.02;6786317.18;4793423.87;228322.00;0;1339286.02;411464.00;0.00;0.00;13821.00;0;3715427.07;-2542836.99;1172589.95;-102720.00;-193968.00;0.00;0.00;-88090.00;6256.00;-143648.00;155463.01;-299111.01;650419.97;-184476.00;-60642.00;405587.01;11.48;56352.00;CPFE3
31/03/2013;52079390.72;15930022.91;1060158.98;772299.01;4692748.80;8536525.82;0.00;865246.02;0.00;3044.00;3922029.06;0.00;0.00;230711.01;0.00;0.00;1898363.01;0.00;156066.00;1636888.96;1344222.98;19611901.95;11271213.06;0;52079390.72;9215253.50;460820.99;3020756.99;662982.98;4656967.17;0.00;0.00;347172.00;66553.00;0.00;16405295.10;11600193.54;0.00;1176966.02;1290302.98;0;2337831.94;0.00;0.00;16616249.34;9842591.74;6881997.82;-69861.00;0;3680966.91;34125.00;-684636.03;0.00;0.00;0;9165557.76;-8257338.88;908219.01;-151230.00;-485347.01;0.00;61871.00;-22676.00;16671.00;-214010.00;65279.00;-279288.99;113498.00;-74050.00;88270.00;34125.00;12.19;56352.00;GOAU4
31/03/2013;4217434.11;944726.02;49409.00;637910.98;2057.00;0.00;0.00;58786.00;4285.00;192278.00;151983.01;141443.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10540.00;0.00;283512.99;2837211.90;0;4217434.11;215770.00;14256.00;120715.00;20734.00;1344.00;0.00;0.00;58721.00;0.00;0.00;427568.00;1260.00;0.00;0.00;426308.00;0;0.00;0.00;0.00;0.00;3574095.87;3818664.96;416913.98;0;0.00;-835787.01;174304.00;0.00;0.00;0;2143.00;-499.00;1644.00;0.00;-108054.00;0.00;2402.00;0.00;0.00;4827.00;17718.00;-12891.00;-99181.00;0.00;0.00;-99181.00;3.47;56352.00;PRIO3
31/03/2013;25716043.78;6649464.83;4330942.98;0.00;864284.03;840494.02;0.00;294212.99;12271.00;307260.00;3386268.93;0.00;0.00;0.00;0.00;2705832.96;802.00;6505.00;0.00;673129.02;0.00;15471195.14;209115.01;0;25716043.78;2572615.94;105828.00;856222.02;49007.00;1393192.96;0.00;627.00;167739.00;0.00;0.00;12135626.75;9732128.77;0.00;197584.00;1696788.99;0;509124.99;0.00;0.00;0.00;11007801.34;6240709.12;-248176.00;0;2469808.90;9158.00;2494352.90;0.00;41948.00;0;1174093.06;-889859.97;284232.99;-53959.00;-87436.00;0.00;5118.00;-5821.00;0.00;-80027.00;65504.00;-145531.01;62108.00;-8275.00;-11885.00;41948.00;17.51;56352.00;SUZB3
31/03/2013;25756280.83;10403206.14;1441826.05;1728978.05;1862061.06;2664562.94;928552.00;1374563.97;0.00;402662.02;3436788.99;886.00;0.00;0.00;0.00;0.00;1873977.98;0.00;0.00;1561924.99;19407.00;7909962.75;3986914.05;0;25756280.83;7470827.01;515051.01;2452538.11;192294.00;3675372.03;0.00;0.00;635571.97;0.00;0.00;13896984.58;9450853.38;0.00;2755817.98;1446241.02;0;244072.99;0.00;0.00;156640.00;4231827.20;5168467.97;184800.00;0;34572.00;-1458070.02;-253804.00;555860.99;0.00;0;6422928.90;-5403916.80;1019011.97;-470588.99;-209311.01;0.00;-67914.00;0.00;-492.00;-359963.01;337951.01;-697913.98;-89257.00;-28052.00;36294.00;-81225.00;5.58;56352.00;MRFG3
31/03/2013;12127365.12;1867584.00;815302.02;0.00;783172.99;54120.00;0.00;65895.00;0.00;149094.00;469163.01;0.00;0.00;0.00;0.00;0.00;16779.00;0.00;0.00;452384.00;0.00;9684959.23;105659.00;0;12127365.12;1695586.94;68532.00;274936.99;215348.99;673078.98;0.00;250570.00;156950.00;56170.00;0.00;5081078.78;2956483.07;0.00;1552109.95;206852.00;0;365633.98;0.00;0.00;2828.00;5347871.01;2445765.89;91695.00;0;1759682.05;433356.00;568918.02;0.00;48454.00;0;1390881.02;-614481.02;776400.00;-2443.00;-40871.00;0.00;156.00;-3861.00;0.00;-98492.00;24515.00;-123007.00;630889.02;-198376.99;-7635.00;424712.00;14.20;56352.00;EGIE3
